0	105553.015665400	-0.0994703725691358 0.934895274395871 0.274830446962435 -0.201357136242186	-0.0681203721667623 0.953116575025931 0.250218869900545 -0.155945267489576	-0.0540924800566535 0.960000205245751 0.238954525438825 -0.135551998516227	-0.0400220322745282 0.966128364220418 0.227502187474477 -0.115052055504126	-0.0294479122747334 0.970225800772835 0.218794900856112 -0.0996168024819806	-0.0392148268483642 0.982740892212543 0.17847559261467 0.0287923422004787	-0.000339681319742071 0.992802221054748 0.111951753544671 -0.0425492580855938	-0.0917321552229447 0.964704825927787 0.185389733038559 -0.162973793640831	0.691782408418011 -0.686341155276996 -0.0111119795698265 0.224163872839613	-0.507325732510686 0.670635081314135 -0.469602015161192 -0.268966793860926	0.502166739929369 -0.217177537289558 0.3772973869312 0.747200886255122	0.0309716536949921 0.983912926077363 0.0992229327283113 -0.145295974431752	0.566996196677867 0.805316986227291 0.0603839422973466 -0.162276443636336	0.181602784736777 0.748548095123026 0.451583675992245 -0.450298080654214	0.858432245469963 0.0813331452620733 0.286486369672915 -0.417617719225143	-0.0508994713097041 0.933286459557373 0.335474661208353 -0.117653643863663	-0.0647874441657093 0.932795280892814 0.35220849631999 -0.0405552233698973	-0.15039268024517 0.920418823631951 0.344284000347637 -0.10807292879014	-0.150759265719079 0.920401835723007 0.344217559237128 -0.107918378927767	-0.140421257837332 0.971785488051376 0.150053263638569 -0.11575341736443	-0.126511633985586 0.97966019155544 0.128569368113517 -0.0879240190775312	-0.0170255833767078 0.985961991451227 0.143513518943291 -0.0836238650429771	-0.0239762640343995 0.986048961050572 0.142534772151088 -0.082561636986419
50	105553.052765300	-0.0985740054478753 0.93274810983755 0.278640555687418 -0.206454764465842	-0.0666786144520439 0.952773199143925 0.251619677178689 -0.156412056518344	-0.0523944238973553 0.960255098610841 0.239226928184848 -0.133923286875694	-0.0380620710269983 0.966854188041031 0.226614280786464 -0.111311390074373	-0.0272891172598613 0.971220486996257 0.217017431080055 -0.0942841679463957	-0.0375274535912219 0.982957352373729 0.176697117496362 0.0341271491611158	-0.000124644523377879 0.993262631134281 0.109683897383243 -0.0374001699297032	-0.090493911374004 0.966572110750657 0.179777469345435 -0.158837238200002	-0.687872906501587 0.691996593360886 0.00648692274361298 -0.218928068349641	-0.506274472420912 0.670665387185958 -0.473333261279313 -0.264290977470526	0.50537539001197 -0.221743562567163 0.379932987558675 0.742345224673138	0.032564750224269 0.984398848587813 0.100956424510815 -0.140378931082307	0.56666992010739 0.806371816704102 0.055611386858601 -0.159865782838206	0.18616869923027 0.748512375854213 0.446537081436313 -0.453514138172483	0.856495313915247 0.0807272642637622 0.283262029133462 -0.423864965403966	-0.051515442300355 0.931292570215494 0.340781434509734 -0.117933548066296	-0.0651439002090016 0.932483614970224 0.353048921462002 -0.0398376597221815	-0.150673794545102 0.91989174642585 0.345552885472338 -0.108119312968225	-0.150809648831745 0.919910683781084 0.345517312428478 -0.107882206581369	-0.141091415976522 0.971189674043513 0.15262649571785 -0.116571789785882	-0.126434794292448 0.979825346454909 0.128215959141784 -0.0867017938574303	-0.0168885783851758 0.98583646749851 0.143354660675582 -0.0853854585557539	-0.0213844134899637 0.986018145994699 0.142638723246875 -0.0834572780491161
100	105553.088864800	-0.0979086048063525 0.931421908534636 0.281154351488953 -0.209330752746451	-0.0660231344991231 0.952502787086077 0.252725841730047 -0.156553617735288	-0.0517350421961443 0.960332088915019 0.239672127888869 -0.132827088812112	-0.0373952721159014 0.967202223946254 0.226378996387792 -0.108967892570487	-0.0266151480652568 0.971721203869078 0.216260019382916 -0.0910007684648589	-0.0371729885536802 0.983095368977355 0.175251136382725 0.0377981959070742	-0.000823308302136383 0.993722334844673 0.106854699248692 -0.0331257700704849	-0.0902172602422573 0.967499319611028 0.177115435529989 -0.156320296198544	-0.685942055955603 0.694072436249594 0.00525756647323881 -0.218447492786556	-0.504965453194942 0.670264316248109 -0.475769925076319 -0.263436170327757	0.508385253448277 -0.22516191773528 0.379370726703309 0.739543370329763	0.032772041538555 0.98487644600839 0.102604145126943 -0.135708396181102	0.565069784927833 0.807985762423147 0.0527529017372623 -0.158342278755223	0.190694485421284 0.749286566879302 0.443346907596505 -0.453485141375942	0.855024002500725 0.0796447139174582 0.283103069487963 -0.427133851080829	-0.0535331038406696 0.92968744312535 0.344536814899005 -0.1187848814769	-0.0655242352218072 0.932152722928526 0.353923263298499 -0.039194380103182	-0.151056894159633 0.919467198568502 0.346496544440235 -0.108175922341404	-0.150946262767275 0.919517035931083 0.346497248311165 -0.107904139410398	-0.141789929523482 0.970700447832181 0.154681307725905 -0.117089493569375	-0.126452174422915 0.97989496915673 0.128202871335906 -0.085905301269931	-0.016735986387346 0.985753258994035 0.143372071247716 -0.0863415793718244	-0.0197096893732258 0.985939268596037 0.142855805224633 -0.0844245562543516
150	105553.148051900	-0.0975666241047851 0.930991833797221 0.283227948078805 -0.208607019754257	-0.0681186835494555 0.952418053843212 0.253778009595746 -0.154455228175093	-0.0549095880253152 0.960379349409075 0.240262394824177 -0.130116962786729	-0.041644873595046 0.967367896652266 0.226503395932936 -0.105646905589663	-0.0316679157901532 0.971966649731665 0.216032776767037 -0.0872227853329233	-0.0411958979530692 0.983030914530627 0.173986955698944 0.041008027452362	-0.00323914412898612 0.993989249406523 0.104942185757178 -0.0310164094968224	-0.0930957018144669 0.967926221699763 0.176506701157301 -0.152634871822468	-0.687890336801448 0.69212481843665 0.00523975281898346 -0.218500950180134	-0.504675364232002 0.66894146963667 -0.474844300950182 -0.268966497528523	0.512961346042958 -0.238719841477396 0.374891745379088 0.734397490462368	0.0264360657003896 0.985678921947598 0.103014650435438 -0.130867028139904	0.558712781600904 0.812930445932188 0.0561678782057523 -0.154367377415497	0.206636572807839 0.746501601273642 0.442012438814276 -0.452395501754356	0.854082574854792 0.0821316387292163 0.287876092736795 -0.425352447365309	-0.0582258854719118 0.927946897840022 0.347834320559083 -0.120563620098653	-0.0660009510204848 0.931365107969876 0.355945459960817 -0.0388038613276564	-0.151467971631267 0.918618185284765 0.348638515359184 -0.107931778648268	-0.151368104163076 0.918641710758631 0.348648467920763 -0.107839464543535	-0.143011255133357 0.971327147369477 0.149934158488033 -0.116580880965708	-0.126591243933367 0.979938545415105 0.127664669611466 -0.0860048620842232	-0.0159894593766538 0.985708753899824 0.143064823455058 -0.0874931195230324	-0.0175955073353008 0.985851293209588 0.142760094711068 -0.0860649821744166
200	105553.214766700	-0.0979558951425156 0.932603299927591 0.281513740652211 -0.203484007713129	-0.0733223956023313 0.952755885926993 0.25315291571943 -0.150975658294166	-0.0622597466935061 0.96031840091941 0.240168457814 -0.127402530071004	-0.0511408300072534 0.967012911136819 0.226966958804099 -0.103714245945691	-0.0427707513904465 0.971460512000143 0.216930505857013 -0.0858853426292078	-0.0520210278515605 0.982735715942278 0.173358542169773 0.0383554576228274	-0.0135077123703189 0.993542953468624 0.104947563405586 -0.0409383714208929	-0.0989290868547749 0.965268558808205 0.185481857433697 -0.155132606867018	0.691011670740807 -0.686626725530386 -0.0141081091667912 0.225494061880034	-0.504513458190887 0.667077063456974 -0.471932292040202 -0.278844533106844	0.51054757152736 -0.251961667410418 0.369927921085732 0.734172887380394	0.0128934379318304 0.986341928162091 0.103722837097544 -0.127298598076426	0.549935714628914 0.818315937326723 0.0660711665250697 -0.153506799350024	0.221680167514171 0.742881807412246 0.446430097492603 -0.446860930938865	0.852990896138856 0.0855332130261289 0.294615967907938 -0.422246411503196	-0.065453311175509 0.927631078929356 0.347218231936849 -0.121061739914679	-0.0652992284400417 0.931407354171828 0.355849639392069 -0.0398420067805869	-0.151520925338655 0.918468589781915 0.348964565458647 -0.108076782070874	-0.15146558463129 0.918494530768717 0.348964535669822 -0.107933898590768	-0.142720632127116 0.971667031729763 0.148776356477992 -0.115583720167856	-0.127036633858604 0.979735929154388 0.127788086913793 -0.0874608919733584	-0.0156772938850771 0.985629538421141 0.143214574113771 -0.0881942243550011	-0.0165163197290758 0.985726782966965 0.143041032905489 -0.0872306335500051
250	105553.253869800	-0.0985781006717501 0.934236696367695 0.278733740652981 -0.199478457607638	-0.077212410915083 0.953045996288064 0.251979398924581 -0.149157484148731	-0.0676107595392089 0.960168170551132 0.239753699548047 -0.126586069565525	-0.0579548949865405 0.966520428668526 0.227335761258222 -0.103913150114183	-0.0506820808226263 0.97077627630147 0.217902136165041 -0.0868527898714369	-0.0600501363596312 0.982443989645325 0.173235405161697 0.0344569692722446	-0.0216197028941743 0.992936580580887 0.10535006889983 -0.050108865222676	-0.103669721001013 0.963112192007111 0.192228554888752 -0.157212204488747	0.693740083149774 -0.681786608350324 -0.0216609893672575 0.231133120182155	-0.504772494628491 0.665786534644215 -0.468727130251478 -0.286754069403018	0.511870240361037 -0.255604871733489 0.366844048868149 0.733539671993863	0.00482452010519602 0.986509436279138 0.102904042366146 -0.127226625368587	0.546000182039878 0.820604272011304 0.0734172005461245 -0.151994554616897	0.227259563888662 0.742903203487292 0.449622840505515 -0.44078024248508	0.852847848590083 0.0879172344261229 0.300233240915818 -0.418068305537879	-0.0686370275397952 0.928078731420512 0.345444732634876 -0.120941156891333	-0.0650966489618592 0.931469436872732 0.355614468902567 -0.0408100964600251	-0.151421240084506 0.918589619821037 0.348646645686301 -0.108213838579013	-0.151431637187192 0.918611384495227 0.348635194458671 -0.108051305958484	-0.142994402045584 0.97214006576034 0.145765973192491 -0.115102452564458	-0.127143729409125 0.979724596129261 0.127070987988173 -0.0884711920514544	-0.0154362391370813 0.985677522840003 0.142752256279647 -0.088449628695479	-0.0160980557782535 0.985756182581989 0.14261433779824 -0.0876741224986882
300	105553.322069800	-0.0992686758317908 0.938412620879628 0.270589030316275 -0.190549362751308	-0.0861779073362202 0.953349744328161 0.249584055865898 -0.146305954540844	-0.0802803215266986 0.95913593614941 0.240021147562219 -0.126503654829732	-0.0743384351889377 0.964392831147899 0.230325809263113 -0.106631542572981	-0.0698549198329965 0.967986397187979 0.222970606792807 -0.0916882410160058	-0.0781696301428607 0.981135055337317 0.175195812290828 0.0238734050215879	-0.0367603017641547 0.991039591542724 0.107189758029745 -0.0707075949425788	-0.116190171752992 0.955213783166203 0.212640787792308 -0.169853960225799	0.701074796779232 -0.66692110063423 -0.0393055214507806 0.249330003876927	-0.504044015357385 0.663953112369734 -0.45903729149897 -0.307230630260458	0.50941346565903 -0.262094782688004 0.361898737362308 0.735413862929271	-0.011302515573937 0.984522722782961 0.106636011835143 -0.138621868569215	0.535678208099417 0.826061229832298 0.0847758635653917 -0.153247365041266	0.239030747083316 0.739058860362035 0.459964283892484 -0.430219897741186	0.853680727707073 0.0921074161181282 0.312495922618535 -0.406314825454789	-0.0735125843416346 0.929279505474724 0.341220077104345 -0.120848498662461	-0.0658943307355216 0.932044645676472 0.353810011621236 -0.0420617560179954	-0.150713832685101 0.919088543500167 0.347397950229107 -0.108978227278314	-0.1510804336158 0.919111977369245 0.347314274016195 -0.108538798129803	-0.142768117977923 0.973406875219151 0.137527216891394 -0.114815436154022	-0.127244194030659 0.97977059039362 0.125013532555649 -0.0907200196383472	-0.0150737584530042 0.985917506156951 0.140854358316342 -0.088879146050408	-0.015406017621897 0.985961594135668 0.140782260265464 -0.0884462814652635
350	105553.355156600	-0.0994770896759137 0.941259804686633 0.263154487806496 -0.186772600394684	-0.091652393758698 0.953615892176592 0.247259708869291 -0.145186794428478	-0.0881091098163562 0.958436764831293 0.240018955806602 -0.126596419541005	-0.0845276073603344 0.962841835166286 0.232674103810856 -0.107951125345547	-0.0818173246104256 0.965871625851077 0.227099007148242 -0.0939359820392188	-0.0901556436214405 0.979951156423524 0.176697194229357 0.0185954967364552	-0.0480339642506898 0.989725816078661 0.107511416916307 -0.0810977342373983	-0.126420291663137 0.950489488242892 0.222840140083458 -0.175869026730568	0.704803143901396 -0.658109024938413 -0.0491715846786591 0.26024449062662	-0.503293869147789 0.662202641871324 -0.453731933924165 -0.319859773204329	0.506369609243228 -0.265315950529764 0.356509161051674 0.738984765279759	-0.021406435195924 0.983767006666898 0.112862914914344 -0.137862988372121	0.532951983503834 0.827868111818837 0.0947101870653199 -0.14705969257038	0.243904685608398 0.738274440797542 0.465663600798873 -0.422633133218839	0.854041018057512 0.0941313681337907 0.321178106072779 -0.398243454670699	-0.075161167006798 0.929971118911869 0.339095424958206 -0.120494023654274	-0.0668726504268308 0.932363065892365 0.352757252685912 -0.0423022772692897	-0.150341346822042 0.919471759370521 0.346441494995378 -0.109304408425194	-0.150752187399868 0.919489419604709 0.346351549905186 -0.108874189353705	-0.142472197292017 0.974033524261992 0.133152750949368 -0.115024830046225	-0.127643121935243 0.979582058746393 0.125328918914218 -0.0917544859317317	-0.0153182322350459 0.985939004226848 0.140633123632735 -0.0889491778639025	-0.0153301407024306 0.985970930931295 0.14061015155462 -0.088628976211537
400	105553.417330400	-0.0982236522644687 0.946414586836177 0.248550843140343 -0.18131194757589	-0.101991416670576 0.953697285266184 0.243027032808268 -0.144903762290179	-0.103619692100401 0.956498882728866 0.24046046992856 -0.128653057286587	-0.105218836460931 0.959031529406116 0.237826333277172 -0.112366174886881	-0.106398802708637 0.960754092958861 0.235806796631894 -0.100130027000736	-0.112828882347477 0.977299305251641 0.179159837838532 0.00758048603649302	-0.0657859460627819 0.987226346015598 0.105272112147674 -0.0998705834431939	-0.143967265062065 0.941223911491188 0.24186463817532 -0.186741724925363	0.711314452000189 -0.642490683278931 -0.0632973097644623 0.277904521107566	-0.501529226764178 0.658902476486663 -0.446799391159539 -0.338653606566553	0.496563257146158 -0.267161094477071 0.343637548426532 0.75097477758019	-0.0402860848686541 0.979902418248181 0.122576474049408 -0.152129188806544	0.520462285565979 0.833896131649912 0.113167217597715 -0.14467007909012	0.248697858522147 0.736402501712575 0.479336907987354 -0.407549824290335	0.852570408394731 0.0979882181787386 0.333932111192964 -0.389886333361413	-0.0773477733392154 0.932803123013203 0.331064472517595 -0.119549030497647	-0.0682493125428597 0.933782931299158 0.348682895544782 -0.042564150482366	-0.149835308870116 0.920680943650224 0.343207623637933 -0.110020485783027	-0.150093964937589 0.920705612542668 0.343145415841575 -0.109654914658017	-0.14074867177795 0.97485456903202 0.128147692006043 -0.115872989361893	-0.12810396645825 0.979543781520674 0.123027046708903 -0.0945922810800548	-0.015724667256536 0.986156813977677 0.138717228976024 -0.0894706849771547	-0.0153642466480172 0.986188860913137 0.138742178004584 -0.0891407795474849
450	105553.449415700	-0.0974586485473 0.949405702986864 0.238586375298114 -0.179463546386054	-0.1065002410828 0.954166223352621 0.239108773819072 -0.145091388941734	-0.110475448202838 0.955888399323816 0.239242290384298 -0.129752340534616	-0.114422575384275 0.957367732090252 0.239314939390616 -0.114380328637677	-0.117363907726757 0.958317603146808 0.239329601430717 -0.102832030715508	-0.123780723268464 0.975828275332566 0.1800803782273 0.00292694142725783	-0.0761255371562046 0.985736768002583 0.104713870287539 -0.107531075368502	-0.152417369571588 0.937065716667819 0.248757048780989 -0.191824708472286	0.713023535484675 -0.636742461068518 -0.0684510364632029 0.285431133067951	-0.501649730903755 0.656627568380272 -0.444279480956604 -0.346126460600936	0.49167514918137 -0.266264206149263 0.338811999173285 0.756680480399344	-0.0522333469726516 0.978014268391033 0.132611102706853 -0.152230298319549	0.518449117579256 0.834699627314496 0.125864220778286 -0.136547583538514	0.249361955179634 0.736003753319097 0.486339171467984 -0.399488799223491	0.851272682346911 0.0996435739651564 0.34037325996734 -0.38671956552074	-0.0775764258192128 0.934558399892631 0.326679506191047 -0.117741222951077	-0.0685857791813987 0.93452585616315 0.346575789697061 -0.0429259484748941	-0.14947655419643 0.921480555326013 0.341152161487588 -0.11020684467841	-0.149724314923673 0.921482380006638 0.341101897290608 -0.110010674585181	-0.139784126054246 0.975241704687337 0.125796056497059 -0.116358788716526	-0.128493602921998 0.979434686428313 0.122482382835335 -0.0958913704364194	-0.0159739720966871 0.986248305791744 0.137950892512827 -0.0896028057221565	-0.015498819369544 0.986273809863161 0.137995052026235 -0.0893371378119495
