0	171407.991711000	0.997827309874511 -0.0010352027697659 -0.0414889570414365 -0.0511688818271071	0.998895426451802 0.0111598932353811 0.0359547737807276 0.0281182865591937	0.995378610590126 0.0165443662315636 0.070287883180429 0.063303388563971	0.989415040813131 0.0218881721583228 0.104448213716915 0.0983328814978104	0.983345273039172 0.0258614328131202 0.129904553481368 0.124451063752689	0.926922417159332 0.067182815782276 0.365700210840394 0.050642448818724	0.854479023272478 0.152719677128093 0.484227897745313 -0.109843716480994	0.973742359060598 0.0981833260906163 0.164817347564352 0.12256057518932	0.758144308786795 0.450245229163723 0.193893312449176 0.430002120991264	0.0495653744796242 0.348796901472059 -0.0850728669344974 0.932012125719258	0.200950579462381 0.258773090524956 -0.120985292865932 0.937026099499924	0.97931041673881 -0.00785539774101854 0.187686266710877 0.0752546721561051	0.730252211684829 -0.556270362366525 0.347280264787183 -0.191550016892126	-0.434028834505258 0.550297439606424 0.575528862227713 0.421376586349427	-0.471664423656564 0.573180531459334 0.528279716075843 0.412210251444022	0.9699545148496 -0.0071930895497694 0.0134567387166112 -0.242807361438485	0.98874190715118 0.0266899220748022 0.0108506529050511 -0.146831033621036	0.987401324580786 -0.0184789916296308 0.0588822295586051 -0.145705298897019	0.989286520053069 -0.000234828793668158 0.000975873834485505 -0.145983470869085	0.988677393428684 0.038596153470761 -0.077581711538554 0.122508884147532	0.995492830722151 0.00205530460577117 0.07857879309196 0.0530582037010953	0.998151202751152 0.0212479310332282 0.00511654098881613 0.056714397480227	0.99831077348843 0.0107855211629866 -0.00645914683082499 0.0567234650950851
50	171408.059905800	0.996528375059722 0.000774181617897241 -0.0492465008818264 -0.0671221311830095	0.999425081345574 0.0141294544660449 0.0294651430463064 0.00903718092910288	0.996801019174738 0.020019495864345 0.0643898472337946 0.0429056584933699	0.991776275397838 0.0258613227225875 0.099159471087892 0.076670795213032	0.986439331371561 0.0302025841011468 0.125084533293399 0.101877912069361	0.928837734678099 0.0736589214892796 0.361443433447247 0.0345466400820435	0.854556678670484 0.157813191331638 0.481343716132137 -0.114612854957457	0.977848271619494 0.0988050912983239 0.157271085614815 0.0965200355047412	0.793395127788541 0.450368410038196 0.174789445804792 0.370325689193075	0.071204542075365 0.332793081914226 -0.171333519106059 0.924566656898572	0.22417547988619 0.274397488611607 -0.167191219996454 0.920053513887935	0.981645031931393 -8.11521452289529E-05 0.18031047142784 0.062138221669221	0.737060407018299 -0.539935225884387 0.35545268304304 -0.197142837487696	-0.409878282453985 0.561094341903045 0.590844027989597 0.409971057083287	-0.449715438408567 0.598361029973786 0.529414418777739 0.399299981788039	0.967223656384571 -0.0052809757500572 0.00777204944805891 -0.253752054321862	0.987909035574107 0.0253977367897207 0.0149143153175275 -0.152211220334135	0.986536916860409 -0.0213563255622947 0.0602528824435218 -0.150527104493783	0.988558774968619 -9.61858534570987E-05 0.000399717829406495 -0.150835603908632	0.989026905999772 0.0444086865011088 -0.0963007063585303 0.102858260371315	0.994174389970665 -0.000123352119725537 0.100114600308986 0.0399291111306468	0.996256418517285 0.0579588527153779 0.0473828652774021 0.0432294348000644	0.998461579424047 0.0307648438887027 0.0158408524375295 0.0433251219108806
100	171408.094002800	0.995772162493689 0.000643791216828536 -0.0528656462390504 -0.0751173041531672	0.99953587607419 0.0152644143839797 0.0263630861853078 -0.00013334505027042	0.99731496539208 0.021713528519671 0.061530335993896 0.0332475598608062	0.992702948769503 0.0281105859353281 0.0965500617099068 0.0665487493986097	0.987681209105305 0.0328649803842332 0.122667521180939 0.0914242937733182	0.92985132757701 0.0772858848245319 0.358694250774375 0.027236649418971	0.855446930891192 0.160790994460857 0.478280901009022 -0.116636976380249	0.979766982934421 0.0990117648223297 0.152314559997442 0.0839857392128869	0.80663396361327 0.451024803698176 0.168092803344328 0.34302053095757	0.0791226924743622 0.316982239996738 -0.205261528823487 0.922566834352559	0.236312476716347 0.272035298355189 -0.185664056109688 0.914156478982613	0.982717658391237 0.00583665592482043 0.175665678801902 0.0580818958430819	0.741791570885855 -0.531459695381161 0.357452426577951 -0.198805483529989	-0.396618397254251 0.565674604711813 0.597215480584937 0.407479764274628	-0.439194234729383 0.608294082607602 0.529897931259006 0.395341517795025	0.965434849708212 -0.00568686891473901 0.00583442021291338 -0.260517120419384	0.987339718051502 0.0242160370380317 0.0163914094218893 -0.155901207196471	0.985934679712707 -0.0228683557929914 0.0610338190225242 -0.153898403431135	0.988035512172606 -6.15589600877157E-05 0.000255819469843878 -0.154226318936523	0.988706046827243 0.0516713967994776 -0.108773171603897 0.0892122012914513	0.992951206277416 0.000619246156260768 0.112442358876483 0.0374731159194672	0.992418224182626 0.0822566670939844 0.080562934062037 0.0430060772927356	0.997246834158473 0.0477163524373071 0.0368013227923154 0.043215322649692
150	171408.163697200	0.993751950802811 -0.0026969963322733 -0.0613504352544699 -0.0931982327111386	0.999489409143242 0.0155854279676689 0.0180384720031344 -0.021275078691973	0.998238915003382 0.0236645228431673 0.0533097794499607 0.0108224926182969	0.994651388918273 0.0316882172593248 0.0884562810477212 0.0428947287330688	0.990431914281438 0.0376583227811656 0.114684738762861 0.0668871033384644	0.93283871037824 0.0850965368959418 0.349961067391058 0.00988792893840904	0.858529314025159 0.168459265152415 0.468746330775598 -0.121761119936586	0.983617644458313 0.0962392976715287 0.142505972229208 0.0540959792681407	0.830371428123826 0.450646755569403 0.151598258962223 0.290549068024647	0.0950281395391291 0.27905055847748 -0.256732493337238 0.920428631331068	0.259991016486251 0.257991101866856 -0.214326125496514 0.905488583381162	0.984338179653052 0.0192831514017824 0.167431176991429 0.0517040532317977	0.750595743711064 -0.517252622864356 0.359270810267915 -0.199950590277232	-0.369655753635062 0.571776383103711 0.607602628410518 0.408956522723337	-0.411227076924554 0.627060471230067 0.530095755639933 0.395835756946416	0.963177006385271 -0.00689173902384762 0.00190361750374015 -0.268773016771279	0.986391015124509 0.0205831435321125 0.0191902630724222 -0.16199022590017	0.984784908973728 -0.0251614750416768 0.0627716633154977 -0.160079047710619	0.987044555312128 -2.52145653186632E-05 0.000104783720408658 -0.160446359302047	0.988411461301789 0.0649869135889745 -0.126637293315322 0.0527492196265528	0.990678838653041 0.0137987667130133 0.13373917286515 0.0218830145000171	0.984306338675264 0.121024631158993 0.121869147020436 0.040521368449715	0.991866833881612 0.0871476683034002 0.083295651066333 0.0408326128037731
200	171408.190853300	0.992343745315652 -0.00448842910296064 -0.0653942532430117 -0.10467729830236	0.999236252006416 0.0149005495080612 0.0129354607127957 -0.033727735718179	0.99858114879867 0.0234757435691881 0.047754566585538 -0.0020199252533589	0.995637578777793 0.0319971365016938 0.0824642323449938 0.0296925136176735	0.991931956509999 0.0383411232584328 0.108376792567532 0.0534361558712905	0.934914285357002 0.0880266351051631 0.343782692196162 0.000226039438814158	0.860491508892227 0.17242139532568 0.462926565384626 -0.124596230358379	0.985522313408924 0.0928076349040744 0.137243552870921 0.0360099968342193	0.841342574395744 0.450012774605121 0.139515296036988 0.26488989669871	0.106163524906524 0.259616198149263 -0.2774194500293 0.918894544756571	0.274820299386456 0.246977852079907 -0.227324442258176 0.90099907967719	0.985224536885035 0.0241417734835369 0.163314237527918 0.0455877890823052	0.754124276285534 -0.512205002844087 0.358738570111114 -0.200622155538571	-0.356424274220672 0.573228541510668 0.610584391869738 0.414194973833437	-0.395698519134017 0.633673736305032 0.530305208883838 0.400819988652057	0.961564070769392 -0.00805304574699405 -0.000101373029224788 -0.274462522000913	0.985517953490127 0.0184168962306141 0.0211517584641595 -0.167235715072277	0.984026086930497 -0.0249190983991033 0.0634241331613551 -0.164466039375798	0.986318776606234 -1.61373319175134E-05 6.70616212587588E-05 -0.164849222492273	0.988849359315097 0.0686840346485953 -0.127986581249778 0.0328463542346128	0.990638233497068 0.0217737497166786 0.134727327495002 -0.00321580209864773	0.985378368892208 0.126283003888867 0.11049660953587 0.0295393352872472	0.989748142075223 0.102029674865565 0.0954370583549517 0.0296703319500349
250	171408.257030300	0.989012286777651 -0.00686317258301775 -0.0705414260389419 -0.129736273560363	0.998115974419477 0.0125436811882703 0.00385273344486856 -0.0599359167437008	0.998682353330043 0.0211377047938218 0.0369515004348197 -0.0286590509060016	0.997103613668995 0.0296863277590577 0.0699708977065134 0.00267937055263274	0.994513691484954 0.0360569469813399 0.0946406871559891 0.0261830929799413	0.939914432734302 0.0898955598921973 0.328820461708709 -0.0188878641221134	0.868026983835913 0.176251263475029 0.446205529245162 -0.127926827238184	0.98837318293284 0.0841461280543084 0.126616881726472 -0.00245879127624664	0.858537204742553 0.452841879644898 0.111488677981686 0.213115871756226	0.131006298935907 0.220220503647133 -0.318845387590003 0.912511861964051	0.305812508272543 0.221192956263503 -0.259022087201554 0.889078142924017	0.987402086071347 0.0311917346685381 0.152418390265566 0.0288588014161046	0.759857306803956 -0.500867846007003 0.360864015147525 -0.203777910246795	-0.33377993026511 0.571884571129592 0.61092739756342 0.433943210987944	-0.368838101798116 0.639935256081814 0.528463006266995 0.418530971007781	0.955498886815918 -0.012593981889353 -0.00356166253250328 -0.294704230498505	0.98270929745831 0.0128626889187681 0.0249354374768286 -0.183016971564422	0.981592338971507 -0.0219169778619299 0.0638310456432881 -0.178666515514044	0.983835459803042 -6.60987189240231E-06 2.74685262555221E-05 -0.179074809048975	0.989607251164051 0.0838169371229704 -0.116831547146981 -0.00161216813584348	0.992162816437946 0.0584744697182883 0.109379052719953 -0.0151626150506295	0.99210737221597 0.114197826782692 0.0438587773119099 0.0275359039353546	0.990317892452034 0.111893982329847 0.0774255473833055 0.0274862369218849
300	171408.291863600	0.987028875949501 -0.00964266983049387 -0.07308863027168 -0.142615108194797	0.997243509524105 0.0100266206304003 -1.92234127564625E-05 -0.0735176796508242	0.99839108620349 0.0187467801789158 0.0325022897701079 -0.0425135082301924	0.997445770213296 0.0274276399227073 0.0649556669228984 -0.011420218319997	0.995364349412169 0.0339015458360173 0.0892100549410882 0.0119190270838347	0.942239091882964 0.0893292495407728 0.321545926498947 -0.0285306161164425	0.873180824933584 0.175958888337642 0.436045203585352 -0.128289894432474	0.989349166842599 0.0793630622009566 0.120169444696045 -0.0211904456627414	0.864336257983829 0.456078888287999 0.0980564060626754 0.187882468640814	0.144052104347529 0.200101675250128 -0.339944544252456 0.907549457400604	0.321410743830926 0.207315235329365 -0.275413660865841 0.881965329453974	0.988552118362237 0.031987335930422 0.1464483458122 0.0171581359849818	0.762698518330553 -0.494644609016046 0.362201092388283 -0.205980701961317	-0.322515284228961 0.570542523477767 0.610442078426487 0.444775886518912	-0.354039789180305 0.642479961952084 0.526967109640092 0.429163129269956	0.952132053372624 -0.0154462429315043 -0.00543824259270924 -0.305248082774053	0.981107028063553 0.00948868119809262 0.0264955457306291 -0.191407811935302	0.980100128248839 -0.0199120116563521 0.0637298217873273 -0.186937851205586	0.982292091952015 -4.2303267444427E-06 1.75798939113825E-05 -0.187355933350364	0.989950728631369 0.093084015516981 -0.105026089292253 -0.0173908454489916	0.992592197275253 0.0791512571498408 0.088318846313357 -0.0263740362053889	0.993443743482011 0.110759288958017 0.0118196002221255 0.025733353775821	0.991859122283507 0.111369363087801 0.0561449188049143 0.025692306256907
350	171408.356552200	0.982265855270421 -0.0184921233453274 -0.0785950581211953 -0.169217752564485	0.994835753066337 0.00301983024023051 -0.00747874898377586 -0.101176940850629	0.997134639081969 0.0125839021885553 0.0241969322516482 -0.0705596585747842	0.997401840544531 0.0221223329037985 0.0558233114053468 -0.0397986026013143	0.996268464931523 0.0292476380387288 0.079471968659458 -0.0166711622129903	0.945808488985816 0.0880253323205636 0.308779540566026 -0.0485081267423877	0.881484623179775 0.175188973151152 0.418544917355321 -0.130819856825646	0.989896367228463 0.0678091276159326 0.109086379963457 -0.0600605200304458	0.874514662067034 0.46012634556268 0.0692211769853535 0.136807458150781	0.170467854864617 0.16257770485261 -0.377014252479214 0.895750776594837	0.358641803107001 0.175152644438061 -0.307110100849604 0.863933443134747	0.990346133852721 0.0313109569274044 0.134912967691582 -0.00571404304396456	0.769951902262333 -0.483189170797048 0.358478997038906 -0.212591397072075	-0.298780649575128 0.567894040919923 0.609628674918424 0.465380876749693	-0.326089950653978 0.647419467712811 0.524528983855397 0.446522924388627	0.946915615281154 -0.0215264520330714 -0.0109404296931356 -0.320574073183891	0.978119231905836 0.00124706501153871 0.0305838246228822 -0.205781055192727	0.977216368984072 -0.015416203113181 0.0637494253053829 -0.201857671750153	0.979324996213705 -1.73274793246908E-06 7.20074967737681E-06 -0.202293232057261	0.988672696176073 0.111912713712268 -0.0782205918279598 -0.0623167983739055	0.988966113208413 0.0949380251557012 0.0451782235332191 -0.104363434321424	0.992641215234264 0.110267363746595 -0.0430759937578692 -0.0254751854240726	0.993442557615408 0.111240507407758 0.0068848315459777 -0.0254957511127656
400	171408.390694000	0.979881226259591 -0.0229115113529304 -0.0812360495021546 -0.180855050614595	0.993443038881933 -0.000523634087285223 -0.0112089497599155 -0.113776156331866	0.996257926024791 0.00944168225478112 0.0199926181384762 -0.0835541422608767	0.997086135705442 0.0193881711840486 0.0511543199124466 -0.0531655184910405	0.996402394318225 0.0268237461942641 0.0744620416857588 -0.0303011482456244	0.947186870450288 0.0873086743178122 0.302963403304286 -0.058544035509512	0.884494807009252 0.174701320356877 0.411521469796967 -0.133410887619318	0.989457829722145 0.0619869338988391 0.104439719677756 -0.0788870596549055	0.878625559975681 0.461020586188365 0.0546742972525851 0.111749119405447	0.184614136520365 0.1440995184267 -0.388742654895108 0.89108478701588	0.381277566545058 0.157304482882161 -0.316208218010762 0.854338972409145	0.990969619726393 0.0305569026168415 0.129546643691702 -0.0162220710764234	0.772821118843962 -0.479052601037148 0.3549938185545 -0.217337324213777	-0.287868618059636 0.565911946900758 0.609051935744785 0.475322066242417	-0.311852870651044 0.649479317507394 0.523512420150035 0.454817709797547	0.944249189307755 -0.0253639087839227 -0.0143246360310136 -0.327940460183595	0.976522762210245 -0.00378620511629739 0.0336297492813973 -0.212739275873921	0.975586881640949 -0.00888738404449689 0.0672506761326487 -0.20887459715015	0.977839307329433 -1.10896042760443E-06 4.60848699833008E-06 -0.209356846124093	0.987691058325465 0.117910758457765 -0.0663253892970415 -0.0785134961546986	0.986484929425687 0.106531015708675 0.0297692080531092 -0.120881847106858	0.99190510469195 0.100350216608014 -0.0651736114195836 -0.0425029138684084	0.993036958564996 0.108461311494557 -0.0174103451419634 -0.0425514126075808
450	171408.459881000	0.976216557229998 -0.0273095388318761 -0.0870324821406069 -0.196674272672472	0.990817324712094 -0.00436145722692193 -0.0178108272661677 -0.133958132165693	0.994301384857456 0.00586388867283186 0.0130475350124226 -0.105641529287855	0.995925341274615 0.0160782651780082 0.0438814865395527 -0.0771272917648946	0.995920655968975 0.0237203500910799 0.0669562294361936 -0.0556440054774222	0.948951330927424 0.0870610710781028 0.293030385148579 -0.077749178860483	0.889813341646917 0.174071593179131 0.397850211107065 -0.140165998006968	0.98794050510115 0.0523397255850949 0.095629215950728 -0.109950736981664	0.88318446242147 0.463596962903951 0.0312876361395828 0.0639073168606684	0.217853409676863 0.108149803005667 -0.396228130348395 0.88535121885194	0.427854323232695 0.11889426985332 -0.32373412980883 0.835464567701143	0.991558246413792 0.0295235439049857 0.121212139280167 -0.0353301799488879	0.77592481722598 -0.473668161587175 0.347193392720516 -0.230295242596701	-0.267849476307586 0.560839119006913 0.608605334992565 0.493270399326666	-0.289397208786905 0.653935483772053 0.52125096123729 0.465741423989063	0.938518144993088 -0.0345155108733961 -0.0222670712907889 -0.342777695546272	0.97307413770949 -0.0165797509215318 0.0423563495182027 -0.225959673472513	0.971771960960532 0.00971972199951694 0.0786975475317173 -0.222196937214867	0.97484158732168 -4.54231495186011E-07 1.88764169465666E-06 -0.222898810280312	0.987636603589247 0.113644092014996 -0.0456918063163892 -0.0978326041579714	0.983655094527102 0.10779613998423 0.00787052884472336 -0.144016325432509	0.990020470220312 0.0803149945124866 -0.0909135945095462 -0.0717195129275475	0.991163492217729 0.0955767035491468 -0.0574843771759998 -0.0718023106461177
