0	150858.393645800	0.711721332904815 -0.0590733058448933 -0.035502615850174 -0.699072709446266	0.732058977329137 -0.041108119750953 -0.0204976086896005 -0.679690829892803	0.740785291112932 -0.0331045164134954 -0.0138187240173443 -0.670783337844858	0.749315930114618 -0.0250921697944404 -0.00713619035334697 -0.661698643400992	0.755584109078949 -0.0190784427197643 -0.00212295561768419 -0.654770311017691	0.725551907356928 0.121008314428644 0.113559447450709 -0.667859019153408	-0.680360961130877 -0.167462331144603 -0.0970291255047969 0.706859730795621	0.725792389052526 0.0506915780808906 -0.00919191344748318 -0.685981982731521	0.693713376847115 0.510817708944197 -0.16527649836581 -0.480115296673946	-0.558086869945196 -0.274876235853867 0.704160324474583 -0.342257706989096	-0.688412673077823 -0.0502756280171343 0.720057329372852 0.0712586499294331	-0.685719667718927 0.0246470309381939 -0.0311280581579804 0.726782020391733	-0.434062239649685 0.286498872539326 -0.423672762703556 0.741626427716226	-0.053388815519495 0.641902567715257 0.241906628675605 0.725666528744979	0.0915281690404586 0.780534548097151 0.0907212488168611 0.611684615232382	-0.680363893726894 0.0386019088451562 -0.0134937511800249 0.7317327267694	0.723018813310949 -0.0261607764692758 0.0652028765619109 -0.687246676427761	0.714668867635083 0.0907436608264928 0.0298750307080657 -0.692907988259038	0.71795275104592 3.45792799170147E-12 3.53356215291054E-12 -0.6960918382409	0.830232538942718 -0.0205607467932998 0.0216491313205856 -0.556617015626628	0.785937025351815 -0.00549545375672164 0.0645742420808473 -0.614900772018406	0.790566021661091 3.58513897430914E-05 0.0131779759769471 -0.612235008031054	0.790562236723816 0.000205086881270341 0.0135339611875739 -0.612232096267569
50	150858.461837000	0.711434864462471 -0.0597396333703689 -0.0356227674932997 -0.699301528861591	0.731745736298003 -0.0416493195567972 -0.0205250235014822 -0.67999429041751	0.740459521533714 -0.0335898141761877 -0.0138048773075397 -0.67111910024689	0.748977190481761 -0.0255214144301961 -0.00708107605815671 -0.662066223202324	0.755235406529712 -0.0194655617029507 -0.00203689697342853 -0.655161372245197	0.725253901334489 0.119925403319482 0.112569273658281 -0.668545312500065	-0.680167318126804 -0.164940804421656 -0.0941906646913777 0.708021941096407	0.725139128029044 0.0499344949306716 -0.00918967923036406 -0.686727996380618	0.694508461011533 0.510128743109163 -0.165554302096807 -0.479602372903321	-0.558448502353688 -0.27419516879866 0.704303894414225 -0.341918563314941	-0.688749481199293 -0.0512674032927468 0.719537939810587 0.0725324663889153	-0.684978479307147 0.0253382583797147 -0.0310015415010286 0.727462273917288	-0.432775226813612 0.285928486190736 -0.424053487808293 0.742380726661679	-0.0539902931245773 0.643449423675888 0.24125653429533 0.724467509333093	0.0927175665620649 0.781906924260472 0.0881039285898042 0.610133356252042	-0.680158306846462 0.0390004882303769 -0.0132529202715538 0.731907097690562	0.722720810794138 -0.0256755204101291 0.06581617919797 -0.687519910877142	0.714891155022979 0.0904013224762948 0.0301010238896882 -0.692713624613548	0.718158485969542 1.41636735057991E-12 1.44734712665225E-12 -0.695879579402884	0.829748380553449 -0.0208467057654014 0.0218615512053926 -0.557319578344914	0.785723209596094 -0.0055155502638021 0.0652618408271287 -0.615101218287815	0.79052162787097 -0.0002145701734733 0.0127300378317093 -0.612301768709413	0.790517506362952 2.02720948178314E-05 0.0131362294610748 -0.612298547440943
100	150858.491919800	0.711200583490163 -0.0600336861354894 -0.0356554722354274 -0.699512954756312	0.73156146941938 -0.0419417915223452 -0.0207128057881915 -0.6801688630489	0.740297784908209 -0.0338814741334646 -0.0140615254006206 -0.671277520012364	0.748838277848425 -0.0258121941473871 -0.00740652496183567 -0.662208507684922	0.755113708038243 -0.0197556334257665 -0.00241389147376276 -0.655291672470081	0.72507084887428 0.119647041799832 0.112123668977868 -0.668868546394747	-0.679725829178531 -0.164591506944881 -0.0936897625234008 0.708593438713258	0.725113385500458 0.0498586817065138 -0.00908847150432986 -0.686762032812143	0.694751328340172 0.509994389077385 -0.165488541597002 -0.479416163139343	-0.558449213360606 -0.273910405519737 0.704347568457407 -0.342055651397652	-0.688365462555012 -0.0517834799843276 0.71988762378731 0.072341345577743	-0.684912987289792 0.0255511685348256 -0.0307852200893593 0.727525675046818	-0.433180571175815 0.286385894200803 -0.42354315575397 0.742259326362808	-0.0542499604809441 0.644341821115374 0.241077182685353 0.723714274654046	0.0923489632490181 0.782777016454036 0.0870006533613494 0.609231235092922	-0.679954227702429 0.039262000293338 -0.0132134258147999 0.732083430314329	0.722606549202325 -0.0254848395689373 0.0661799761649834 -0.687612179034705	0.714584729064787 0.0901046702212326 0.0301248173406726 -0.693067319076523	0.717831785079331 9.06475142207348E-13 9.26302218335714E-13 -0.696216581481525	0.82956456694039 -0.0209347325851712 0.0220301690962049 -0.557583211635881	0.785753972268088 -0.00561636315676047 0.065623909454668 -0.61502248254653	0.790144052813411 -0.000454306449650434 0.0124845176789453 -0.61279385296164	0.790139743134038 -0.000131905515983673 0.0129232900744546 -0.612790467855581
150	150858.560099000	0.710766368463329 -0.0604652686022329 -0.0356469786546034 -0.699917433464198	0.731198650402202 -0.0427300479307893 -0.021081298408127 -0.680498534540125	0.739971142851099 -0.0348282090791252 -0.0145975764016888 -0.671577705379785	0.748550472460238 -0.0269172806010815 -0.00811004358425579 -0.662481605312675	0.754856841222855 -0.0209793599108996 -0.00324291272775518 -0.655545955089208	0.724758377435637 0.119150049464929 0.111835784722499 -0.669343945445741	-0.67896401416527 -0.16528564578188 -0.0944966965393499 0.70905493236434	0.724270013256813 0.0487400783913861 -0.0093131886131709 -0.687728592668091	0.695198851236286 0.508935157609443 -0.165671677740151 -0.479829613283261	-0.558928497803101 -0.273523781696052 0.703749151095358 -0.342813079567894	-0.689478164289757 -0.0524946380746233 0.718779818661307 0.0722478112212413	-0.685099964051659 0.026037862702189 -0.0301155021607944 0.727360382129739	-0.432034574669868 0.286511148188163 -0.423053942991844 0.74315735182583	-0.0548603015525428 0.645747485563467 0.241096557227166 0.722407767327589	0.0897066146386931 0.783747971635569 0.0850226804852531 0.608656704596522	-0.679420357168782 0.0397881160733655 -0.0134373028857114 0.732546464720931	0.722129606210046 -0.0254106766506308 0.0668515123226921 -0.688050873589483	0.714763817637097 0.0896233691690745 0.0301791578169449 -0.692942678097609	0.717981531799321 3.71292246459963E-13 3.79413408678586E-13 -0.696062152393808	0.829059802422559 -0.0211529454721162 0.0227816479967677 -0.558295077373491	0.785785432815636 -0.00599226726971219 0.0661812870468096 -0.614919005684928	0.79010264889343 -0.000974856835334368 0.011928891694837 -0.612857695887609	0.790098272517792 -0.000527279340872181 0.0124141510078446 -0.61285424906388
200	150858.592190700	0.710675923318524 -0.0606701886570445 -0.0356825473067496 -0.699989725668444	0.731122975651295 -0.0430659019497273 -0.0212150980299602 -0.680554510806909	0.739903531891135 -0.0352222140904406 -0.014775033266248 -0.671627767086481	0.748491820358969 -0.0273693780910922 -0.00833113024549287 -0.66252660646004	0.754805585042048 -0.0214749744381262 -0.00349669068716405 -0.655587619938366	0.724714727021754 0.118755260347278 0.111529806388564 -0.669512400829562	-0.678815416625171 -0.165036408192777 -0.0941168580541786 0.709305738841039	0.723789760682484 0.0483616071061651 -0.0094335787408376 -0.688259068143269	0.695214050272027 0.508455697807584 -0.165945292852657 -0.480221185966854	-0.558273319127878 -0.273341627739586 0.704304589991155 -0.342885258084986	-0.68847876990213 -0.0533066319011052 0.719671136400218 0.0723107310281728	-0.68537920278866 0.0263396406738838 -0.0300099084113664 0.727090762636339	-0.431930061972491 0.287045625717409 -0.422413405643838 0.74337618004165	-0.0548969468772793 0.646103261498736 0.241390078735859 0.721988733009141	0.0894000440654181 0.784216309612248 0.084190598199939 0.608214070072359	-0.679208525978675 0.0400918354879522 -0.01356765086854 0.732723919232198	0.721995358741304 -0.0253733024608354 0.0672281833111817 -0.688156427599805	0.714001000324864 0.0893305242229475 0.0301505103763969 -0.693767666947076	0.717195696657851 2.37627057489072E-13 2.42824614300931E-13 -0.696871819415494	0.828988856971715 -0.0212841779710475 0.0230542310358719 -0.558384241554299	0.785901932795919 -0.00622259508178469 0.0665348553990735 -0.614729651436395	0.790621911822662 -0.00132564989201225 0.0117899504016292 -0.612189702843628	0.790618482249541 -0.000787572179672586 0.0121998768477742 -0.61218702882403
250	150858.659372000	0.710700661389896 -0.0608481698978599 -0.0356381726884843 -0.69995142029106	0.73116568690813 -0.0434074919217757 -0.0211770998138186 -0.680488103038326	0.73995517101039 -0.0356364508255462 -0.0147399174796212 -0.671549791973936	0.748552979496526 -0.0278561804638406 -0.00829891767933191 -0.662437618242044	0.754874249518237 -0.0220161324630846 -0.00346666670958901 -0.655490762366314	0.724530403741666 0.118197508431248 0.111070245762749 -0.669886888631795	-0.678037941742009 -0.164351195166334 -0.0928247124348449 0.710377932488789	0.723272885815462 0.0478036917515061 -0.00951229020569018 -0.688840080159498	0.694847596860631 0.508019748466041 -0.166138366883835 -0.481145295471834	-0.559478158065735 -0.272754398212409 0.703219451886631 -0.343615528449203	-0.690426700505145 -0.0515850665583028 0.717902997322324 0.0725619636819295	-0.685522560755356 0.0270026011282843 -0.0298257583825923 0.726938857377035	-0.431252988328661 0.287205727330784 -0.42201006621524 0.743936310620071	-0.0543987163775042 0.645925293898155 0.241696614963084 0.722083125875719	0.0910084548140604 0.784678762910967 0.0826274754912323 0.607593120832369	-0.679282550806437 0.0407127778106593 -0.0137574263881695 0.732617512152156	0.721720162692833 -0.0252772067178686 0.0680763573630043 -0.688365222212277	0.713967506688121 0.0886436777242877 0.0303653311640759 -0.693880857537054	0.717122546504567 9.73320473678165E-14 9.94609596403123E-14 -0.696947095047253	0.829021834399391 -0.0218035593423553 0.023329041477688 -0.558303822943032	0.786231932510009 -0.00668910424339197 0.0673904641639472 -0.614209353173464	0.790848811366488 -0.00180826838470408 0.0112805339661355 -0.611904925032559	0.790845111538507 -0.00130804396284949 0.011751224375059 -0.611902122322128
300	150858.694501800	0.710779070467022 -0.0609299093373484 -0.035627663129015 -0.699865221849281	0.731231327789462 -0.0435209310708024 -0.0211769807676557 -0.680410324218818	0.740015563345454 -0.0357639677308949 -0.0147444335532026 -0.671476363171369	0.748608517888637 -0.0279977580826352 -0.0083080734592088 -0.662368770702786	0.754926314108435 -0.0221682413369704 -0.00347930377575237 -0.655425605074988	0.724417777623672 0.11811803868967 0.111092767129156 -0.670018962037995	-0.677579461729023 -0.16436326484367 -0.0929439141250107 0.710796890145181	0.723333474564583 0.0479134730218975 -0.0093969590809795 -0.688770412283613	0.694550507452067 0.508068202314725 -0.165867730449094 -0.481616227291426	-0.55947845269881 -0.272940512059964 0.703180219151821 -0.343547547270807	-0.690345285182638 -0.0519255733370195 0.717934303891822 0.0727836338409219	-0.685496751815204 0.0269989522013405 -0.0299020746745238 0.726960195444698	-0.431159045777992 0.287141469773929 -0.421956267513194 0.744046075109743	-0.0539795388994802 0.645907110218176 0.241590248878248 0.722166439262274	0.0921383216137162 0.784601779414036 0.0820150238870889 0.607605228159975	-0.679382614926322 0.0410712058889947 -0.0138527432827582 0.732502914728835	0.721739453620079 -0.0252733563787465 0.0685071939553683 -0.688302392064639	0.714105870306026 0.0882008980549278 0.0305115770547429 -0.693788477305879	0.717236364517553 6.22925162992766E-14 6.36550195942412E-14 -0.696829963056731	0.829125705646542 -0.0221148506161745 0.0235336907585553 -0.558128715456954	0.786424611130299 -0.00695033781860653 0.0677933237427907 -0.613915376146151	0.79076822332734 -0.0019802649205566 0.0111349626445194 -0.612011199352978	0.790765243233033 -0.00153676212199544 0.0115371403326697 -0.612008874812879
350	150858.763189800	0.710963294195574 -0.0611318755400697 -0.0356331949456715 -0.699660177169957	0.731514741557537 -0.0436352600984649 -0.0212609412962283 -0.680095669252016	0.740340860764695 -0.0358391558625624 -0.0148631522834555 -0.671111057496037	0.748974201832957 -0.0280337221620471 -0.00846149398971038 -0.661951779610787	0.755321416354646 -0.0221747461487499 -0.00365871359791584 -0.654969046935853	0.724432341319578 0.118113688682087 0.111050188125378 -0.670011041038477	-0.67678225527085 -0.164357529272312 -0.0931465185425927 0.711530819856313	0.723090052801112 0.0476069822951852 -0.00985250994655 -0.689040839736357	0.693641504442916 0.507748727942579 -0.166209982453539 -0.483142768050661	-0.560396552680652 -0.273099690965589 0.702418210378754 -0.343483507997765	-0.691404463791091 -0.0509821662240116 0.716911917860616 0.0734710024858466	-0.686042906073212 0.0271004923169699 -0.0290543716917282 0.726475421351885	-0.43064871691694 0.286693723749179 -0.421551140720383 0.744743598252423	-0.0527749725508088 0.645580045220858 0.240576472837001 0.722885999450954	0.0933095155189054 0.783773212393834 0.0808028068426447 0.608657368520111	-0.679452004937269 0.041800137786962 -0.0140832514169553 0.73239291606162	0.721646542389136 -0.0252921226774241 0.0694101749227424 -0.688308654605962	0.713951225494207 0.0873079894092566 0.0307631287061133 -0.694049416477562	0.717030013148365 2.55150179106909E-14 2.60730991269605E-14 -0.697042294444501	0.829226775572913 -0.022740946900662 0.0236230807351176 -0.557949598139108	0.786580181587658 -0.00747335553993394 0.0687930129104733 -0.613598637763482	0.79057603059688 -0.00233771068752523 0.0111248045610512 -0.612258371668286	0.790575160904861 -0.00194888318841041 0.011295888651131 -0.612257723278483
400	150858.795780500	0.710912925764976 -0.0611657681586018 -0.0355933231217694 -0.699710423057281	0.73153060296345 -0.0436056814301672 -0.0212314780418774 -0.68008142587127	0.740384415126661 -0.0357812682911157 -0.0148382737451119 -0.671066646697104	0.749044492028563 -0.0279474874985079 -0.00844118470444609 -0.661876146499463	0.75541096078399 -0.0220672394181019 -0.00364182631863651 -0.654869494153559	0.724449224589076 0.118165903201529 0.111135445919023 -0.669969441820471	-0.676683302568856 -0.164317904901153 -0.0933497765929992 0.711607443302442	0.723134041021662 0.0475241094870334 -0.0100851347679017 -0.688997030320058	0.693258981464304 0.507976408179367 -0.166529236718062 -0.483342494169884	-0.560520467723401 -0.272723703399535 0.702726176147967 -0.342949716756901	-0.690904564637907 -0.0508213383588758 0.717325947014097 0.0742398805915436	-0.68624920423281 0.0271652884105483 -0.0287663436929937 0.726289593940284	-0.430522144421925 0.286682218700192 -0.421399891945317 0.744906785921539	-0.0521202642954421 0.645170088570256 0.240214212234963 0.723419772403518	0.0946794289981481 0.783479129547624 0.0802750652396862 0.608894221674541	-0.679343638315065 0.0422160959187024 -0.0141373099241207 0.732468537750491	0.721416132239016 -0.0252858923862481 0.0698429500556914 -0.688506608624091	0.713594771343297 0.086891031813311 0.0307471432183498 -0.694468907933131	0.716645357059061 1.63296110483185E-14 1.66867845128887E-14 -0.697437762245271	0.829383663595458 -0.0230563114457521 0.0237768515046231 -0.557696876803178	0.786763714651535 -0.0077771734885784 0.0692174355778773 -0.613311763699563	0.791065642604929 -0.00252457779112925 0.0110786911601905 -0.611625733761428	0.79106507716932 -0.00214245214868796 0.0112221351681097 -0.611625307900317
450	150858.857947200	0.710935820229025 -0.0612633001648147 -0.0358100531652081 -0.69966756939314	0.731393082965209 -0.0435818132443547 -0.0212943496435333 -0.680228883845901	0.740176925756206 -0.0357035251116455 -0.0148327640009769 -0.671299758665818	0.748767799061011 -0.0278159250358988 -0.00836731216437766 -0.662195624789888	0.755082991617072 -0.0218953548950076 -0.00351669923264563 -0.65525407441018	0.723998066516068 0.118248723264934 0.111116468735015 -0.670445500770248	-0.676041839748242 -0.164086445739169 -0.0932071728069723 0.712288910605683	0.722392816172186 0.0472249951680714 -0.010695859884801 -0.689785486622848	0.692702140464615 0.507654375027878 -0.167464690449208 -0.484155303145123	-0.561167238577839 -0.271877764897305 0.702672117980534 -0.342674343822411	-0.691028005583891 -0.0503383991503154 0.717146238172759 0.0751506097406665	-0.686316316247493 0.0274814015349016 -0.0283886214877474 0.726229146201235	-0.430148186803709 0.286692173957961 -0.421225371428886 0.745217633477185	-0.0508503085500467 0.644807148722729 0.239729221479747 0.723994397385189	0.0969128244484967 0.783306318304375 0.0791270292630035 0.6089154534103	-0.679096997561971 0.0429931246236623 -0.0144377695561896 0.732646169680599	0.720925668381054 -0.0253623982304203 0.0707523964961705 -0.688924544355462	0.71362304827656 0.0859315470430499 0.0308939032461337 -0.694552720053328	0.71661710596466 6.68860963951906E-15 6.8349074760041E-15 -0.697466790204978	0.829342517142724 -0.0235303506866044 0.0244135350482937 -0.557710759410631	0.786885715138708 -0.00849149856824113 0.069801816087905 -0.613079499113728	0.79128787833113 -0.00292801225404544 0.0110450376576015 -0.611336999938333	0.79128814103778 -0.00252988818544996 0.0111173484669273 -0.611337126372846
