0	151119.652658900	0.742463464371172 -0.052432313432597 -0.0370037331267865 -0.666805504114014	0.764212649767336 -0.0393172871599229 -0.0293086000942246 -0.643097335421698	0.773569900473659 -0.0334714169826177 -0.0258760473220934 -0.632297163920046	0.782733665684175 -0.0276171730933435 -0.0224370209932575 -0.621338780733904	0.789478103780634 -0.0232218762530491 -0.0198540201399324 -0.613017851288611	0.77194578800068 0.0905895835092374 0.111743726563019 -0.619198326323192	0.752151914584784 0.104840293934315 0.11046958012621 -0.641149344553162	0.756690914673533 0.0349005012910692 -0.0184994823810008 -0.652578412002573	0.759422517237964 0.496159935359658 -0.146348698276021 -0.394569154102001	0.663658682079128 0.249885961821807 -0.594421447294941 0.379179776334621	0.770703141330733 -0.049957171189014 -0.635232807560176 -0.000478736824445447	0.728482743972591 -0.0422388679916457 0.00538743463623702 -0.683739530313254	-0.532902832240542 0.29690879329348 -0.407441463561003 0.67959634609545	-0.0565334112185437 0.596195162115988 0.260367125610491 0.757340255094642	0.1945230048974 0.719714562663928 0.0566569524288674 0.664049500110218	0.745649289221366 -0.0132358801321191 0.0141403713081527 -0.66605705375746	0.819043345512756 -0.00761926689085627 0.0477234722871417 -0.571692587966799	0.808329823383647 0.0174302701141394 -0.00712562213678765 -0.588428676919704	0.808324261552501 0.017805443938698 -0.00715909240808322 -0.588424678057984	0.85462502621662 0.011218605452026 0.00796541284337834 -0.519063348401896	0.816328891205595 0.0265769754651178 0.0377850571271835 -0.575737001777779	0.817173404386871 -0.00547160855594461 0.00311067232134286 -0.576357538668743	0.817173512685814 -0.00542591893159503 0.00314843286993522 -0.576357612024809
50	151119.686279100	0.742725987956444 -0.0524347615689941 -0.0369935746980653 -0.666513449244939	0.764524058411169 -0.0393100383895253 -0.0293799976264775 -0.642724280490318	0.773901711633934 -0.0334597939489194 -0.0259836187064245 -0.631887200754915	0.783085035034285 -0.0276011450315043 -0.0225807147520254 -0.62089138826335	0.789843552943892 -0.0232025291057298 -0.0200247689465903 -0.612542090916782	0.772095290370228 0.0908099648456657 0.111239181441385 -0.619070478528167	0.751733453829023 0.105466829348407 0.109313713180505 -0.641735205838181	0.757328020471512 0.0347421688651975 -0.0187364126316842 -0.651840623122661	0.761475093608775 0.495490314342778 -0.145311803143711 -0.391828419174932	0.662515770609463 0.250383795592116 -0.595183315946058 0.379654618065012	0.77024031957864 -0.0498121979916564 -0.635804478264877 -0.00112269540076649	0.72917445522435 -0.0422865640690153 0.00496434425094078 -0.683002061222122	-0.533559917930348 0.297041862939567 -0.406924903031842 0.679332075594902	-0.0567200699488925 0.595776730517912 0.260563490055347 0.757588007223291	0.194605678505803 0.719349386322681 0.0568769015915042 0.664402068295869	0.745950135039233 -0.013200856572071 0.0143044235170945 -0.665717295019859	0.819144865096475 -0.00748874673543613 0.0479266834508127 -0.571531837846165	0.809462970733173 0.0172465760783604 -0.00708319202349902 -0.586874844422691	0.809457435405144 0.017619557800213 -0.00713323899807608 -0.586870793575254	0.85470047442605 0.0111998358444046 0.00808920256923091 -0.518937594990705	0.816360023002762 0.0265308074037777 0.0379176953191756 -0.575686266540305	0.817203489915855 -0.0054907254691088 0.00312223755349652 -0.576314635972252	0.817203644696001 -0.00544677070413678 0.0031379240157124 -0.576314748394782
100	151119.752986200	0.74326825038471 -0.0524011477568524 -0.0370560437257363 -0.665907859472475	0.765172428079891 -0.0392208882839852 -0.0295682643486149 -0.641949059483656	0.774593949633076 -0.0333458297005507 -0.0262276046018084 -0.631034374333336	0.783819076151825 -0.0274623110457407 -0.022880295255469 -0.619959651446406	0.790607579224521 -0.0230450221260679 -0.0203659609715422 -0.611550333383654	0.772422871638716 0.0912522012548998 0.110251927032799 -0.618773347616951	0.750935813409728 0.106517379965384 0.107054760531424 -0.642875361288282	0.758663926717343 0.0347439716938295 -0.0193900929233268 -0.650266043266281	0.76464002188824 0.494672772557784 -0.143461703467991 -0.387354133390633	0.660290210365917 0.251052114703688 -0.597683556822794 0.379162286760422	0.769461480591916 -0.0497850186320668 -0.636726924339359 -0.00541346713679277	0.730380631453071 -0.0421678642803238 0.00441858586696202 -0.681723170003181	-0.534441827324163 0.296967475826468 -0.406285284882714 0.679054135393812	-0.057239305098056 0.595236300070874 0.260847150687301 0.757876093440178	0.194245980356247 0.718912137302959 0.0574163350930316 0.664933983503939	0.746558136645938 -0.0131430868491516 0.0146021005246315 -0.66503006438513	0.819419077628117 -0.00721048840163446 0.0483144668746775 -0.571109530971696	0.810562188281812 0.0167466532020228 -0.00703855788437793 -0.585370777573702	0.810555696907671 0.0171994473820519 -0.00708553847071155 -0.585366070390873	0.855005560057589 0.0110094798606588 0.0083954874332913 -0.518433987518723	0.816456505631035 0.0264215805790477 0.0382296779931395 -0.575533809791402	0.81730296506114 -0.00556185009579625 0.00317300347428547 -0.576172596688469	0.817303305449368 -0.00550059649725329 0.00314960839151351 -0.57617283023993
150	151119.787053500	0.743610518119699 -0.0523426164434601 -0.0370447638636057 -0.665530865787527	0.76553209293571 -0.0390766787675348 -0.0295941813422824 -0.641527717478091	0.774960088773662 -0.0331635324239957 -0.0262700001129787 -0.630592521379016	0.784190894651886 -0.0272419434236385 -0.0229391325429875 -0.619496822801984	0.790983137793324 -0.0227961204649307 -0.0204371064635324 -0.611071466604172	0.772606853579309 0.091593884104856 0.109816834538241 -0.618570507742542	0.750643197641124 0.107085727356716 0.105900839170416 -0.643313647527078	0.759328501131681 0.0349660034292437 -0.0196421278348048 -0.649470394080763	0.76551511063492 0.494424735693965 -0.142832042275844 -0.386173282119401	0.659948352000975 0.25101834570241 -0.598057688107923 0.379189879225472	0.769142409839252 -0.0500437794119484 -0.637086975468867 -0.00597990106678621	0.731053498714098 -0.0420633212678271 0.00418234656617017 -0.681009520490717	-0.535196003621108 0.297117678825072 -0.405749557372978 0.678714681828254	-0.0575764662906329 0.595048307740882 0.260907083472831 0.757977543056453	0.193987012659124 0.718720742273567 0.0574954750375529 0.665209593959323	0.746864893013302 -0.0130968800303313 0.0148237839648736 -0.664681546867869	0.81954105316339 -0.00710004666829714 0.0485093746433369 -0.570919339389429	0.810985016522735 0.0165328903997911 -0.00701231924349723 -0.584791239579968	0.810978732298025 0.0169742220947642 -0.00706147689399847 -0.584786719316232	0.855111900536246 0.0109337102813218 0.00848281757528579 -0.518258751346041	0.816477386880037 0.0263103436631818 0.0383885321917849 -0.575498708187979	0.817332896432294 -0.00560604976138743 0.00320963077721445 -0.576129505307569	0.817333319038273 -0.0055364576267868 0.00316878414093543 -0.576129804847741
200	151119.787053500	0.743610518119699 -0.0523426164434601 -0.0370447638636057 -0.665530865787527	0.76553209293571 -0.0390766787675348 -0.0295941813422824 -0.641527717478091	0.774960088773662 -0.0331635324239957 -0.0262700001129787 -0.630592521379016	0.784190894651886 -0.0272419434236385 -0.0229391325429875 -0.619496822801984	0.790983137793324 -0.0227961204649307 -0.0204371064635324 -0.611071466604172	0.772606853579309 0.091593884104856 0.109816834538241 -0.618570507742542	0.750643197641124 0.107085727356716 0.105900839170416 -0.643313647527078	0.759328501131681 0.0349660034292437 -0.0196421278348048 -0.649470394080763	0.76551511063492 0.494424735693965 -0.142832042275844 -0.386173282119401	0.659948352000975 0.25101834570241 -0.598057688107923 0.379189879225472	0.769142409839252 -0.0500437794119484 -0.637086975468867 -0.00597990106678621	0.731053498714098 -0.0420633212678271 0.00418234656617017 -0.681009520490717	-0.535196003621108 0.297117678825072 -0.405749557372978 0.678714681828254	-0.0575764662906329 0.595048307740882 0.260907083472831 0.757977543056453	0.193987012659124 0.718720742273567 0.0574954750375529 0.665209593959323	0.746864893013302 -0.0130968800303313 0.0148237839648736 -0.664681546867869	0.81954105316339 -0.00710004666829714 0.0485093746433369 -0.570919339389429	0.810985016522735 0.0165328903997911 -0.00701231924349723 -0.584791239579968	0.810978732298025 0.0169742220947642 -0.00706147689399847 -0.584786719316232	0.855111900536246 0.0109337102813218 0.00848281757528579 -0.518258751346041	0.816477386880037 0.0263103436631818 0.0383885321917849 -0.575498708187979	0.817332896432294 -0.00560604976138743 0.00320963077721445 -0.576129505307569	0.817333319038273 -0.0055364576267868 0.00316878414093543 -0.576129804847741
250	151119.787053500	0.743610518119699 -0.0523426164434601 -0.0370447638636057 -0.665530865787527	0.76553209293571 -0.0390766787675348 -0.0295941813422824 -0.641527717478091	0.774960088773662 -0.0331635324239957 -0.0262700001129787 -0.630592521379016	0.784190894651886 -0.0272419434236385 -0.0229391325429875 -0.619496822801984	0.790983137793324 -0.0227961204649307 -0.0204371064635324 -0.611071466604172	0.772606853579309 0.091593884104856 0.109816834538241 -0.618570507742542	0.750643197641124 0.107085727356716 0.105900839170416 -0.643313647527078	0.759328501131681 0.0349660034292437 -0.0196421278348048 -0.649470394080763	0.76551511063492 0.494424735693965 -0.142832042275844 -0.386173282119401	0.659948352000975 0.25101834570241 -0.598057688107923 0.379189879225472	0.769142409839252 -0.0500437794119484 -0.637086975468867 -0.00597990106678621	0.731053498714098 -0.0420633212678271 0.00418234656617017 -0.681009520490717	-0.535196003621108 0.297117678825072 -0.405749557372978 0.678714681828254	-0.0575764662906329 0.595048307740882 0.260907083472831 0.757977543056453	0.193987012659124 0.718720742273567 0.0574954750375529 0.665209593959323	0.746864893013302 -0.0130968800303313 0.0148237839648736 -0.664681546867869	0.81954105316339 -0.00710004666829714 0.0485093746433369 -0.570919339389429	0.810985016522735 0.0165328903997911 -0.00701231924349723 -0.584791239579968	0.810978732298025 0.0169742220947642 -0.00706147689399847 -0.584786719316232	0.855111900536246 0.0109337102813218 0.00848281757528579 -0.518258751346041	0.816477386880037 0.0263103436631818 0.0383885321917849 -0.575498708187979	0.817332896432294 -0.00560604976138743 0.00320963077721445 -0.576129505307569	0.817333319038273 -0.0055364576267868 0.00316878414093543 -0.576129804847741
300	151119.787053500	0.743610518119699 -0.0523426164434601 -0.0370447638636057 -0.665530865787527	0.76553209293571 -0.0390766787675348 -0.0295941813422824 -0.641527717478091	0.774960088773662 -0.0331635324239957 -0.0262700001129787 -0.630592521379016	0.784190894651886 -0.0272419434236385 -0.0229391325429875 -0.619496822801984	0.790983137793324 -0.0227961204649307 -0.0204371064635324 -0.611071466604172	0.772606853579309 0.091593884104856 0.109816834538241 -0.618570507742542	0.750643197641124 0.107085727356716 0.105900839170416 -0.643313647527078	0.759328501131681 0.0349660034292437 -0.0196421278348048 -0.649470394080763	0.76551511063492 0.494424735693965 -0.142832042275844 -0.386173282119401	0.659948352000975 0.25101834570241 -0.598057688107923 0.379189879225472	0.769142409839252 -0.0500437794119484 -0.637086975468867 -0.00597990106678621	0.731053498714098 -0.0420633212678271 0.00418234656617017 -0.681009520490717	-0.535196003621108 0.297117678825072 -0.405749557372978 0.678714681828254	-0.0575764662906329 0.595048307740882 0.260907083472831 0.757977543056453	0.193987012659124 0.718720742273567 0.0574954750375529 0.665209593959323	0.746864893013302 -0.0130968800303313 0.0148237839648736 -0.664681546867869	0.81954105316339 -0.00710004666829714 0.0485093746433369 -0.570919339389429	0.810985016522735 0.0165328903997911 -0.00701231924349723 -0.584791239579968	0.810978732298025 0.0169742220947642 -0.00706147689399847 -0.584786719316232	0.855111900536246 0.0109337102813218 0.00848281757528579 -0.518258751346041	0.816477386880037 0.0263103436631818 0.0383885321917849 -0.575498708187979	0.817332896432294 -0.00560604976138743 0.00320963077721445 -0.576129505307569	0.817333319038273 -0.0055364576267868 0.00316878414093543 -0.576129804847741
350	151119.787053500	0.743610518119699 -0.0523426164434601 -0.0370447638636057 -0.665530865787527	0.76553209293571 -0.0390766787675348 -0.0295941813422824 -0.641527717478091	0.774960088773662 -0.0331635324239957 -0.0262700001129787 -0.630592521379016	0.784190894651886 -0.0272419434236385 -0.0229391325429875 -0.619496822801984	0.790983137793324 -0.0227961204649307 -0.0204371064635324 -0.611071466604172	0.772606853579309 0.091593884104856 0.109816834538241 -0.618570507742542	0.750643197641124 0.107085727356716 0.105900839170416 -0.643313647527078	0.759328501131681 0.0349660034292437 -0.0196421278348048 -0.649470394080763	0.76551511063492 0.494424735693965 -0.142832042275844 -0.386173282119401	0.659948352000975 0.25101834570241 -0.598057688107923 0.379189879225472	0.769142409839252 -0.0500437794119484 -0.637086975468867 -0.00597990106678621	0.731053498714098 -0.0420633212678271 0.00418234656617017 -0.681009520490717	-0.535196003621108 0.297117678825072 -0.405749557372978 0.678714681828254	-0.0575764662906329 0.595048307740882 0.260907083472831 0.757977543056453	0.193987012659124 0.718720742273567 0.0574954750375529 0.665209593959323	0.746864893013302 -0.0130968800303313 0.0148237839648736 -0.664681546867869	0.81954105316339 -0.00710004666829714 0.0485093746433369 -0.570919339389429	0.810985016522735 0.0165328903997911 -0.00701231924349723 -0.584791239579968	0.810978732298025 0.0169742220947642 -0.00706147689399847 -0.584786719316232	0.855111900536246 0.0109337102813218 0.00848281757528579 -0.518258751346041	0.816477386880037 0.0263103436631818 0.0383885321917849 -0.575498708187979	0.817332896432294 -0.00560604976138743 0.00320963077721445 -0.576129505307569	0.817333319038273 -0.0055364576267868 0.00316878414093543 -0.576129804847741
400	151120.267838000	0.743861134060944 -0.0522537528277498 -0.0369661300531853 -0.665262101564394	0.765800267636704 -0.0389503011498136 -0.0296045872806068 -0.641214778790879	0.775235353002507 -0.0330204963380629 -0.0263199582454085 -0.630259513275783	0.784472756635308 -0.0270822699205186 -0.023028617647578 -0.619143543552055	0.791269695916809 -0.0226239864012317 -0.0205562136935084 -0.610702763741597	0.77268688077368 0.0919579781063095 0.109374335949264 -0.618494922516344	0.75019118371908 0.107818460506375 0.104846133373543 -0.643891027861716	0.759918025461334 0.0350671260093612 -0.0199727601474103 -0.64876496522584	0.766264004245366 0.494047846279469 -0.142417012465895 -0.385322716621748	0.65973848270676 0.251350045396184 -0.598296463946608 0.378958612969945	0.769100191628397 -0.0494069457631795 -0.637179256230513 -0.00681501115537766	0.731505105934272 -0.0420572424444033 0.00397524565485306 -0.680526021377615	-0.535582124799446 0.29707625486816 -0.405590355102841 0.678523360125773	-0.0578148695272691 0.594788724975709 0.261003819820084 0.758129817077947	0.193942087276648 0.718565668600993 0.0577123209430579 0.665371426123898	0.747004949585694 -0.0130827381810878 0.0149742012659488 -0.664521045981695	0.819648025246685 -0.00700715835390895 0.048736479081437 -0.570747553694063	0.811599790266839 0.0163293983724727 -0.00699979532241824 -0.583943605199218	0.811593826162537 0.0167575720334983 -0.00704229342158473 -0.583939253020176	0.85526604483207 0.0108813103838201 0.00860941228150173 -0.518003347153091	0.81651144816002 0.0262665319668198 0.0385338439775169 -0.575442670637466	0.817366593672499 -0.00564090393587206 0.00323512078185337 -0.576081214538826	0.817367036428227 -0.00557120242729718 0.00318936471096212 -0.576081519766771
450	151120.267838000	0.743861134060944 -0.0522537528277498 -0.0369661300531853 -0.665262101564394	0.765800267636704 -0.0389503011498136 -0.0296045872806068 -0.641214778790879	0.775235353002507 -0.0330204963380629 -0.0263199582454085 -0.630259513275783	0.784472756635308 -0.0270822699205186 -0.023028617647578 -0.619143543552055	0.791269695916809 -0.0226239864012317 -0.0205562136935084 -0.610702763741597	0.77268688077368 0.0919579781063095 0.109374335949264 -0.618494922516344	0.75019118371908 0.107818460506375 0.104846133373543 -0.643891027861716	0.759918025461334 0.0350671260093612 -0.0199727601474103 -0.64876496522584	0.766264004245366 0.494047846279469 -0.142417012465895 -0.385322716621748	0.65973848270676 0.251350045396184 -0.598296463946608 0.378958612969945	0.769100191628397 -0.0494069457631795 -0.637179256230513 -0.00681501115537766	0.731505105934272 -0.0420572424444033 0.00397524565485306 -0.680526021377615	-0.535582124799446 0.29707625486816 -0.405590355102841 0.678523360125773	-0.0578148695272691 0.594788724975709 0.261003819820084 0.758129817077947	0.193942087276648 0.718565668600993 0.0577123209430579 0.665371426123898	0.747004949585694 -0.0130827381810878 0.0149742012659488 -0.664521045981695	0.819648025246685 -0.00700715835390895 0.048736479081437 -0.570747553694063	0.811599790266839 0.0163293983724727 -0.00699979532241824 -0.583943605199218	0.811593826162537 0.0167575720334983 -0.00704229342158473 -0.583939253020176	0.85526604483207 0.0108813103838201 0.00860941228150173 -0.518003347153091	0.81651144816002 0.0262665319668198 0.0385338439775169 -0.575442670637466	0.817366593672499 -0.00564090393587206 0.00323512078185337 -0.576081214538826	0.817367036428227 -0.00557120242729718 0.00318936471096212 -0.576081519766771
